event_id,state_code,latitude,longitude,event_date,landslide_category,landslide_trigger,landslide_size,fatality_count,injury_count,admin_division_name,location_description
3794,7,26.99195749,88.42280921,2011-07-17 00:00:00,landslide,rain,medium,0,0,Sikkim,West Bengal-Sikkim at highway Rambi
3789,1,27.2743,92.9064,2011-07-16 00:00:00,landslide,downpour,medium,0,0,ArunÄchal Pradesh,Mebua (8 km from Seppa)
3776,1,27.125,93.7145,2011-07-15 18:00:00,landslide,downpour,small,0,0,ArunÄchal Pradesh,Itanagar/Naharlagur/Nirjuli
3760,3,25.6703,94.1095,2011-07-11 09:00:00,landslide,downpour,medium,0,0,NÄgÄland,"NH-61, 1 km before reaching Botsa"
3741,3,25.4191,94.1079,2011-07-07 00:00:00,landslide,rain,medium,0,0,NÄgÄland,Maram (80 km north of Imphal)
3738,3,24.8063,93.9482,2011-07-06 00:00:00,landslide,downpour,medium,6,0,Manipur,"National Highway 53, Sinam Khul (near Kotlen; ~25 km from Imphal)"
3683,3,25.8782,94.1739,2011-07-01 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,NH-61 between Botsa and Chiechama
3672,2,25.5125,93.3613,2011-06-29 00:00:00,landslide,downpour,medium,0,0,Assam,"Portions of NH 39, Connectin Manipur with Assam via Nagaland"
3663,6,25.6682,94.1099,2011-06-28 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"Ruzapfu valley, Kikruma Village, Phek District, Nagaland"
3662,3,25.03561729,94.0144205,2011-06-28 00:00:00,landslide,rain,medium,0,0,Manipur,"Ikou-Gangpijang road, near: Ikou, Saikul, and Gangpijang; Imphal India"
3643,7,27.2879,88.2579,2011-06-23 23:30:00,landslide,downpour,large,16,0,,Villages surrounding the West Sikkim district of 
3637,3,25.51614662,94.2341227,2011-06-21 00:00:00,landslide,rain,medium,0,0,NÄgÄland,"Lasumi village in Phek district, Kohima"
3632,7,27.0638,88.4659,2011-06-20 20:30:00,landslide,rain,medium,0,0,Bengal,"Birik on NH31A, Kalimpong"
3633,6,26.3186,94.5121,2011-06-20 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,Mokokchung
3617,2,26.84850975,88.26181745,2011-06-17 23:00:00,landslide,continuous_rain,medium,0,0,Bengal,Pankhabari and Rohini routes in Kurseong
3619,7,27.4885,88.4451,2011-06-17 19:30:00,mudslide,rain,medium,0,0,,"National HWY 31A, Birik (cut off Sikkim)"
3621,2,26.88,88.28,2011-06-17 00:00:00,mudslide,downpour,large,4,0,Bengal,"St Mary's Hill, 3 km from Kurseong, West Bengal"
3560,3,24.8286,93.5935,2011-05-31 14:30:00,landslide,downpour,medium,2,0,Manipur,"Gaoilung(Gadailong) village(?), Ward 4(?), Tamenglong, Manipur"
3556,3,25.1555,93.8474,2011-05-31 14:00:00,landslide,continuous_rain,small,0,0,Manipur,"Roads between Tamei(Tamma?), Kangpokpi and Chalwa, Manipur"
3532,2,25.0888,92.8551,2011-05-24 00:00:00,complex,downpour,medium,0,0,Assam,"Silchar-Haflong rd., at Reko(Rekha )(?), near Harangajao, Barail Hills, Assam"
3525,2,25.0672,93.4093,2011-05-22 00:00:00,landslide,downpour,medium,0,0,Assam,"Kaiphundai(?)-Tousem(in Assam) road, Tamenglong district, Manipur"
3269,1,28.0791,96.5242,2011-03-22 00:00:00,landslide,downpour,medium,0,0,ArunÄchal Pradesh,"road from other districts to Hawai(Tawai?) which is  on Lojit river, near Hayuliang,  Anjaw district, Arunachal Pradesh"
2743,1,27.5798729,91.85672387,2010-11-22 00:00:00,landslide,unknown,medium,0,0,ArunÄchal Pradesh,"Tawang Monastery, Arunachal Pradesh"
2587,3,25.6623,94.1072,2010-10-10 06:00:00,landslide,downpour,medium,0,0,NÄgÄland,"Lower Chandmari area, PWD department, Kohima, Manipur"
2573,2,25.1796,93.0083,2010-10-09 00:00:00,mudslide,downpour,medium,1,0,Assam,"Haflong, Assam"
2576,3,25.4788,94.1399,2010-10-09 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"NH-39 at Tobio village(?), 7 km form Tadubi, Manipur"
2578,3,25.3179,94.0462,2010-10-09 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"NH-39 in Karong area, Manipur"
2575,2,25.5242,92.9914,2010-10-09 00:00:00,landslide,downpour,medium,0,0,Assam,"road between Haflong and Lanka, Assam"
2577,3,25.5265,93.8673,2010-10-09 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"NH-39 near Khongnem(?) village, between Imphal and Dimapur, Manipur"
2574,2,25.4749,93.1477,2010-10-09 00:00:00,landslide,downpour,medium,0,0,Assam,"between Mahur and Maigrandisa(?) or Lumding, Assam"
2579,3,25.682,94.1076,2010-10-09 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"Lower Pezielietsie(Tinpati), Kohima, Manipur"
2568,2,24.7679,93.4108,2010-10-08 00:00:00,landslide,downpour,medium,0,0,Assam,"Nungba, Tamenglong, Manipur"
2567,3,25.6633,94.4703,2010-10-08 00:00:00,complex,downpour,medium,0,0,Manipur,"Phek, Manipur"
2569,3,25.2745,94.0212,2010-10-08 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"Bungte Chiru village(?), Senapati district, Manipur"
2566,3,25.4769,94.1351,2010-10-08 00:00:00,mudslide,downpour,medium,0,0,NÄgÄland,"Sahong, Tabu and Pani village under Tadubi police station of Senapati district, NH-39"
2570,3,24.837,93.9128,2010-10-08 00:00:00,landslide,downpour,medium,0,0,Manipur,"Tharon(?) and Langol Tarung villages, Thangmeiband constituency, Imphal, Manipur"
2539,1,28.3092,95.4149,2010-10-03 00:00:00,landslide,downpour,medium,10,0,ArunÄchal Pradesh,"Mosing village, Upper Siang district, Arunachal Pradesh"
2436,3,24.3069,93.125,2010-09-16 03:00:00,landslide,downpour,medium,0,0,Mizoram,"Taithu village, Churanchandpur district, Mizoram, Manipur"
2437,3,23.7527,92.694,2010-09-16 00:00:00,landslide,downpour,medium,0,0,Mizoram,"Aizawl-Lengpui rd 3km from Aizawl, Mizoram, Manipur"
2421,5,23.75406693,92.74128531,2010-09-13 09:00:00,landslide,downpour,medium,0,0,Mizoram,"road to Muanna Godown, Zuangtui, Mizoram"
2422,5,23.74182634,92.7141905,2010-09-13 00:00:00,landslide,downpour,medium,0,0,Mizoram,"Hunthar Veng, Mizoram"
2423,5,23.73504471,92.71060943,2010-09-13 00:00:00,landslide,downpour,medium,0,0,Mizoram,"road to Kanan Veng from Hunthar Veng, Mizoram"
2426,5,22.7176,92.8416,2010-09-13 00:00:00,landslide,downpour,medium,0,0,Mizoram,"Hual(Hu) village(?), Lunglei-Lawngtlai rd, Mizoram"
2425,5,23.3439,93.0748,2010-09-13 00:00:00,landslide,downpour,medium,0,0,Mizoram,"near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram"
2424,5,23.591,92.9296,2010-09-13 00:00:00,landslide,downpour,medium,0,0,Mizoram,"near Tuivawl(?), Aizawl-Champhai rd, Aizawl district, Mizoram"
2420,5,23.72988966,92.71495623,2010-09-13 00:00:00,landslide,downpour,medium,1,0,Mizoram,"Tuikual 'C', Aizawl, Mizoram"
2415,3,25.63961883,94.11112157,2010-09-12 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,power lines 5 km from Kohima
2411,2,27.0011,93.7273,2010-09-10 00:00:00,landslide,downpour,medium,0,0,ArunÄchal Pradesh,"districts Lakhimpur, Dhemaji, Golaghat, and Sonitpur, Assam province"
2405,1,28.3036,95.4112,2010-09-09 23:00:00,landslide,downpour,medium,10,0,ArunÄchal Pradesh,"Mossing(Mosing) village(?), Upper Siang district, Arunachal Pradesh"
2392,7,27.3702,88.7334,2010-09-04 00:00:00,landslide,downpour,medium,0,0,Sikkim,"17th mile(?), Jawaharlal Nehru Marg hwy, between Gangtok and Nathu La, Sikkim"
2345,7,27.3392,88.6188,2010-08-27 18:00:00,landslide,downpour,medium,0,0,Sikkim,"Daragaon(?), Gangtok city, Sikkim"
2344,2,24.7505,93.4221,2010-08-27 16:30:00,landslide,downpour,medium,0,0,Assam,"NH-53 at Nungba police station, Kambirong(?), Manipur"
2343,3,25.4786,94.1327,2010-08-27 16:30:00,landslide,downpour,medium,0,0,NÄgÄland,"NH-39 at Ekai village(?), 2 km for Tadubi, Manipur"
2341,7,27.2319,88.497,2010-08-26 23:00:00,landslide,downpour,medium,0,0,,"NH-31A at Topakhani tunnel(?) and fruit preservation factory(?) and Chisopani bridge(?), near Singtam and Gangtok and Rangpo, Sikkim"
2304,6,25.5718,94.1211,2010-08-21 18:00:00,landslide,downpour,medium,0,0,NÄgÄland,"NH 39 at Kigwema(?), between Mao Gate and Kohima, Nagaland"
2296,7,27.167,88.3652,2010-08-20 00:00:00,complex,downpour,medium,0,0,Sikkim,"many locations around Namchi, Sikkim"
2281,6,25.61560252,94.11603493,2010-08-19 18:00:00,landslide,downpour,medium,0,0,NÄgÄland,"Kisima, Nagaland"
2282,6,26.1984,94.8158,2010-08-19 06:30:00,landslide,downpour,medium,0,0,NÄgÄland,"Tuensang-Kohima rd, 3 km outside Tuensang, Nagaland"
2283,3,24.8961,93.4957,2010-08-19 00:00:00,mudslide,downpour,medium,0,0,Manipur,"2 km from Khongsang village(?), road between Tamenglong and Imphal or Nungba, Manipur"
2279,7,26.9722,88.4481,2010-08-19 00:00:00,landslide,downpour,medium,0,0,Bengal,"NH 31A at Likhuvir(?), near Teesta Bazar, 42nd Km marker(?), Kalimpong, West Bengal cutting off Sikkim and Kalimpong"
2261,7,26.9435,88.4445,2010-08-17 08:00:00,landslide,downpour,medium,0,0,Bengal,"Hatisur(?), Sevok(Sevoke), Kalimpong sub-division, NH 31A between Siliguri and Gangtok, Sikkim"
2263,6,26.2753,94.6654,2010-08-17 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"Dikhu bridge(?), Mokokchung-Tuensang road, Nagaland"
2253,3,25.31006064,94.48265093,2010-08-15 23:00:00,landslide,downpour,medium,0,0,Manipur,"Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur"
2248,6,26.222,94.9152,2010-08-14 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"Noklak-Tuensang road, Nagaland"
2247,6,26.148,94.8422,2010-08-14 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"Tuensang-Shamatore(Sampurre) rd, Nagaland"
2249,6,26.0814,94.803,2010-08-14 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"Kiphire-Tuensang rd, Nagaland"
2243,6,25.70223725,94.04619681,2010-08-13 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"NH-39 near Kohima Municipality Council(KMC) dumping ground, between Zubza(Sechu) and Kohima, Nagaland"
2205,5,23.7365,92.7146,2010-08-06 00:00:00,landslide,downpour,medium,0,0,Mizoram,"Dawrpui Vengthar cemetary, Aizwal, Mizoram"
2214,7,27.0375,88.2627,2010-08-06 00:00:00,landslide,downpour,medium,0,0,Bengal,
2201,7,27.0366,88.263,2010-08-05 00:00:00,landslide,downpour,medium,0,0,Bengal,"Darjeeling district, West Bengal, Toy Train route"
2182,3,24.9356,93.8443,2010-07-31 09:00:00,landslide,rain,medium,0,0,Manipur,Dimapur-Imphal highway (NH 39) near Manipur
2164,3,25.3098633,94.48214677,2010-07-29 23:00:00,landslide,downpour,medium,0,0,Manipur,"Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur"
2166,2,24.9786,93.5027,2010-07-29 00:00:00,landslide,downpour,medium,0,0,Assam,"Highway 53 at Tupul, Tamenglong district"
2163,3,25.4196,94.1054,2010-07-29 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"Maram area in Senapati district, National Highway 39"
2140,2,25.0477,92.801,2010-07-25 00:00:00,landslide,downpour,medium,0,0,Assam,"road between Halfong and Redzol(?) or Silchar, Assam"
2112,7,27.5509,88.6475,2010-07-21 08:00:00,landslide,downpour,medium,0,0,,"Zang(?), east Sikkim"
2113,7,27.3773,88.559,2010-07-21 08:00:00,landslide,downpour,medium,0,0,Sikkim,"Singtam-Mangan rd, Sikkim"
2106,6,26.8716,94.9921,2010-07-20 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"road to Oting near Longlam village, 13 km from Tizit subdivision, Mon district, Nagaland"
2098,6,26.7215,95.0283,2010-07-19 06:00:00,landslide,downpour,medium,0,0,NÄgÄland,"Jahjon ward(?), Mon town, Nagaland"
2044,6,25.8877,94.7861,2010-07-06 00:00:00,mudslide,monsoon,medium,0,0,NÄgÄland,"Kiphire,  Nagaland"
2042,6,26.0093,94.5238,2010-07-06 00:00:00,mudslide,monsoon,medium,0,0,NÄgÄland,"Zunheboto, Nagaland"
2045,6,26.2363,94.8133,2010-07-06 00:00:00,mudslide,monsoon,medium,0,0,NÄgÄland,"Tuensang, Nagaland"
2043,6,26.7225,95.0281,2010-07-06 00:00:00,mudslide,monsoon,medium,0,0,NÄgÄland,"Mon, Nagaland"
2034,2,26.8712,88.3052,2010-07-04 00:00:00,landslide,rain,medium,0,0,Bengal,"Toy Train rails between Siliguri and Darjeeling, West Bengal"
2026,4,25.4916,91.2698,2010-06-28 00:00:00,landslide,downpour,medium,0,0,MeghÄlaya,"Borsorsa(?), West Khasi Hills, Meghalaya"
2025,4,25.5728,91.885,2010-06-28 00:00:00,landslide,downpour,medium,1,0,MeghÄlaya,"Police CID complex(?), Shillong, Meghalaya"
1996,6,26.4333,94.8833,2010-06-17 19:30:00,landslide,downpour,medium,0,0,NÄgÄland,"Shayoung Ward(?), Longleng, Nagaland"
1995,7,27.0765,88.4808,2010-06-16 00:00:00,landslide,rain,medium,3,0,Bengal,Tripi (Tirpai?) road of Upper Gumfa area in Kalimpong
1993,2,26.8073,88.3162,2010-06-16 00:00:00,landslide,downpour,medium,0,0,Bengal,"Kurseong sub-division, Road between Kurseong and New Jalpaiguri"
1994,2,25.0633,92.8025,2010-06-16 00:00:00,landslide,downpour,medium,0,0,Assam,"rails between Jatinga and Longrangjao(?), Assam"
1986,6,26.3335,94.5512,2010-06-15 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"Fazl Ali College, Mokokchung, Nagaland"
1987,2,25.2269,93.1658,2010-06-15 00:00:00,landslide,downpour,medium,0,0,Assam,"rails between Mahur and Wadringdisa(?), Assam"
1963,7,26.944,88.4441,2010-06-11 00:00:00,landslide,downpour,medium,0,0,Bengal,"near Sevok(Sevoke), Highway 31A to Sikkimand Kalimpong, Hatisura(?), Darjeeling"
1961,2,25.8833,91.2,2010-06-09 14:15:00,landslide,downpour,medium,0,0,MeghÄlaya,"Ishok Chingphu(?), Bishnupur, Assam"
1954,3,24.7543,93.5039,2010-06-07 00:00:00,landslide,rain,medium,0,0,Manipur,"Irang(?) and Barak(?) and Makru(?) on highway 53 between Imphal and Jiribam, Manipur"
1934,2,24.6005,92.3814,2010-06-03 05:00:00,landslide,downpour,medium,2,0,Assam,Rongpur village under Bhairabhnagar panchayat in Karimganj district
1935,8,23.8986,91.7599,2010-06-03 00:00:00,landslide,downpour,medium,0,0,Tripura,"atharamura hills, Highway 44, Tripura"
1929,7,27.3543,88.6428,2010-05-31 23:00:00,landslide,downpour,medium,0,0,Sikkim,"North Sikkiim Highway, periphery of Gangtok, Sikkim East district"
1930,1,28.4298,95.8776,2010-05-31 00:00:00,landslide,downpour,medium,0,0,ArunÄchal Pradesh,"Anini-Roing road,  Dibang Valley,  Arunachal Pradesh "
1857,4,25.3433,92.2897,2010-05-11 09:00:00,landslide,downpour,medium,0,0,MeghÄlaya,"National highway 44 at Sunapur and Tongseng in Jaintia Hills district, eastern Meghalaya"
1775,1,27.8965,96.1779,2010-04-21 00:00:00,landslide,downpour,medium,12,0,ArunÄchal Pradesh,Arunachal Pradesh 
1776,4,25.3612,92.2845,2010-04-21 00:00:00,landslide,downpour,medium,0,0,MeghÄlaya,Shillong-Jowai(Jwai)-Badarpur National Highway(NH 44) at Sunapur village in Jaintia Hills District
1771,2,26.1978,91.7665,2010-04-20 00:00:00,landslide,downpour,medium,0,0,Assam,"Raj Bhavan Guwahati, Assam"
1770,2,26.1965,91.763,2010-04-20 00:00:00,landslide,downpour,medium,0,0,Assam,"Kharghuli, Guwahati, Assam"
1755,7,27.3341,88.6083,2010-04-17 15:00:00,landslide,downpour,small,0,0,Sikkim,"Natl. Highway 31-A at Pani House(?), Gangtok"
1756,7,27.322,88.6087,2010-04-17 00:00:00,landslide,downpour,small,0,0,Sikkim,"Nam Nang, Gangtok"
1613,1,27.8997,93.3497,2010-04-02 23:00:00,mudslide,downpour,large,12,0,ArunÄchal Pradesh,"Koloriang, Kuring Kumey district, Arunachal Pradesh"
1611,2,25.1553,93.028,2010-04-01 00:00:00,landslide,downpour,medium,3,0,Assam,"Paglanala village, Dholai Block, near Dwarbandh locality of the district, Cachar district (could only find district) 45 km from Silchar, Assam"
1596,3,24.7339,93.9161,2010-03-27 20:00:00,mudslide,downpour,medium,0,0,Manipur,"LangthAbal Khoupum, Imphal, Manipur"
1222,5,23.73478778,92.72124394,2009-10-05 00:00:00,landslide,downpour,medium,3,0,Mizoram,"Chhinga Veng, Aizawl"
1170,2,26.8342,88.2798,2009-09-18 00:00:00,landslide,rain,medium,0,0,Bengal,Tindharia and Rong Tong
1168,7,27.1954,88.6115,2009-09-17 00:00:00,landslide,rain,medium,0,0,Sikkim,"4th Mile on road between Rongli, Rhenock and Rangpo in East Sikkim."
1129,3,24.8628,94.4182,2009-08-30 00:00:00,landslide,downpour,medium,0,0,Manipur,"Road stretch from Gammom to Chamu village, under Kamjong block, Ukhrul district, Manipur"
1127,2,25.1718,93.123,2009-08-27 00:00:00,landslide,downpour,medium,0,0,Assam,between Mahur and Phaiding railway stations on Barail hills (Mahur and Barail hills located)
1125,7,27.3746,88.7648,2009-08-26 00:00:00,landslide,rain,medium,0,0,Sikkim,"17th Mile towards Tsomgo Lake, near Kyongsala, Sikkim "
1110,2,26.88405686,88.28087032,2009-08-20 20:30:00,landslide,continuous_rain,medium,0,0,Bengal,"Kurseong, Darjeeling, West Bengal"
1109,2,25.5215,93.1645,2009-08-20 00:00:00,landslide,downpour,medium,0,0,Assam,Lumding-Badarpur section in North Cachar Hills district
1108,2,24.9925,93.5,2009-08-20 00:00:00,landslide,downpour,medium,0,0,Assam,"Tamei, Tamenglong district on Imphal-Tamenglong (IT) road"
1107,7,27.0736,88.4779,2009-08-20 00:00:00,landslide,continuous_rain,medium,1,0,Bengal,"Geetkolbong, Kalimpong sub-division, Darjeeling, West Bengal"
1106,2,26.8992,88.1667,2009-08-20 00:00:00,landslide,continuous_rain,medium,2,0,Bengal,"(Okai Tea Garden) Mirik, Darjeeling, West Bengal"
1112,7,27.1761,88.5287,2009-08-20 00:00:00,mudslide,downpour,medium,0,0,Sikkim,"NH31A, Mile 27 near Rambi"
1111,7,27.1344,88.4575,2009-08-20 00:00:00,landslide,downpour,medium,0,0,Bengal,"Melli Chalisey, Sikkim"
1102,7,27.2644,88.1365,2009-08-19 20:30:00,landslide,downpour,medium,2,0,,"Sombaria, West Sikkim"
1094,7,27.15977181,88.63411246,2009-08-16 21:30:00,landslide,downpour,medium,1,0,Bengal,"Katare village, 80 km from Kalimpong"
1092,2,26.74452462,88.40011959,2009-08-16 09:00:00,landslide,downpour,medium,1,0,Bengal,near the Rohini-Sirubari road
1091,7,27.02459801,88.43849551,2009-08-16 09:00:00,landslide,downpour,medium,2,0,Bengal,"Kalimpong, Darjeeling, West Bengal"
1088,2,26.8867642,88.28044714,2009-08-16 02:00:00,landslide,downpour,medium,5,0,Bengal,"Kerseong, Sub-division, Siliguri district, West Bengal"
1089,2,26.7914,88.363,2009-08-16 01:30:00,landslide,downpour,medium,4,0,Bengal,"Gourishankar tea estate premises, Darjeeling, West Bengal"
1093,2,26.88211522,88.3195318,2009-08-16 00:00:00,landslide,downpour,medium,1,0,Bengal,"Phagutar near Mahanadi, 12km from Kurseong, Siliguri district, Darjeeling"
1090,2,26.9599,88.268,2009-08-16 00:00:00,landslide,downpour,medium,2,0,Bengal,"Malutar tea estate, Darjeeling, West Bengal"
1084,1,27.7,92.8,2009-08-12 00:00:00,landslide,downpour,medium,0,0,ArunÄchal Pradesh,"Upper Subansiri District, Arunanchal Pradesh"
1055,2,26.8826,88.2788,2009-07-22 00:00:00,landslide,downpour,medium,0,0,Bengal,"Kerseong, West Bengal "
1054,2,26.8572,88.3143,2009-07-22 00:00:00,landslide,downpour,medium,0,0,Bengal,"Gayabari,  West Bengal "
1056,7,27.04,88.264,2009-07-22 00:00:00,landslide,downpour,medium,0,0,Bengal,"Darjeeling, West Bengal "
1050,2,26.87324244,88.29184021,2009-07-03 00:00:00,landslide,rain,medium,0,0,Bengal,Darjeeling (between Tin Dharia and Rongtong)
1061,7,27.478,88.527,2009-07-01 05:40:00,landslide,downpour,medium,0,0,,"4th Mile, Lower Mangshila in North Sikkim"
1037,2,26.89,88.47,2009-06-17 04:00:00,mudslide,downpour,medium,0,0,Bengal,"Sevoke, 20km from Siliguri, North Eastern, India (Highway NH31A:Coronation Bridge to the Sevoke police outpost section blocked)"
1030,7,27.04357147,88.26522126,2009-05-26 00:00:00,landslide,tropical_cyclone,medium,14,0,Bengal,"Darjeeling Sadar, Darjeeling West Bengal"
1032,7,27.0095,88.2592,2009-05-26 00:00:00,landslide,tropical_cyclone,medium,6,0,Bengal,"Rangiabong (Jorbungalow), Darjeeling, West Bengal"
1031,2,26.8836,88.2791,2009-05-26 00:00:00,landslide,tropical_cyclone,medium,7,0,Bengal,"Kurseong, Darjeeling, West Bengal"
870,1,27.4,92.35,2008-10-29 00:00:00,mudslide,downpour,medium,12,0,ArunÄchal Pradesh,"West Kameng, Arunachal Pradesh"
869,2,27.2333,94.1167,2008-10-29 00:00:00,landslide,downpour,medium,0,0,Assam,North Lakhimpur 
868,2,26.3333,91.25,2008-10-29 00:00:00,landslide,downpour,medium,7,0,Assam,"Kamrup, and Sonitpur, Assam"
760,6,25.67,94.1066,2008-08-29 00:00:00,complex,downpour,medium,0,0,NÄgÄland,"Kohima, Nagaland"
755,7,27.337,88.609,2008-08-28 00:00:00,landslide,downpour,medium,0,0,Sikkim,"Ranka, Sikkim and Louing road"
731,6,26.138,94.25,2008-08-19 00:00:00,mudslide,downpour,medium,4,0,NÄgÄland,"Akuk village, Wokha District, Nagaland"
714,1,27.163,94.0,2008-08-14 00:00:00,landslide,rain,medium,0,0,Assam,"Kimin-Ziro road in Papum Pare district, road between Doimukh and Sagalee, Doimukh-Hoj road; Arunachal Pradesh"
692,6,25.705,94.04,2008-08-07 00:00:00,landslide,downpour,medium,0,0,NÄgÄland,"National Highway-39, Dimapur-Imphal road and another under Kiphire district of Nagaland"
620,7,27.0771,88.482,2008-06-30 00:00:00,landslide,downpour,medium,0,0,Bengal,Kalimpong
614,2,26.89,88.28,2008-06-29 00:00:00,landslide,unknown,medium,0,0,Bengal,"Kurseong sub division, Mamring"
595,2,26.885,88.2778,2008-06-20 00:00:00,landslide,rain,medium,0,0,Bengal,Kurseong sub division
594,3,24.9336,93.8275,2008-06-19 00:00:00,mudslide,monsoon,medium,0,0,Manipur,"Namkaoluang village, Tamenglong-Sangrung (Khongsang) road, NH-53, Manipur"
587,2,27.2298,94.0989,2008-06-15 00:00:00,landslide,downpour,medium,17,0,Assam,"Lakhimpur district, Bihpuria, Assam"
585,1,27.0998,93.6287,2008-06-14 00:00:00,landslide,rain,large,21,0,ArunÄchal Pradesh,"Itanagar-Naharlagun, Arunachal Pradesh"
580,3,24.6596,93.9784,2008-06-09 00:00:00,landslide,monsoon,medium,0,0,Manipur,"near Kuloor church, in Manipur along National Highway"
545,2,24.9849,92.8411,2008-05-20 00:00:00,mudslide,mining,medium,5,0,Assam,"A Cachar District village, near village of Srinager, Assam"
322,2,24.75,93.4333,2007-10-21 00:00:00,landslide,rain,medium,0,0,Assam,National Highway 53 at Nungba in Tamenglong district of Manipur
319,3,25.4379,94.1162,2007-10-19 00:00:00,landslide,rain,medium,0,0,NÄgÄland,"Maram-Purul Road, Karong Assembly Constituency of Senapati district, Manipur"
313,6,25.7055,94.0132,2007-10-16 00:00:00,landslide,rain,large,0,0,NÄgÄland,"NH-39 at Piphema,  6 km towards Dimapur from Kohima in Nagaland"
285,5,24.1293,92.6921,2007-09-29 00:00:00,landslide,rain,medium,0,0,Mizoram,"National Highway, 45 Aizwal (Mizoram)"
274,7,27.0875,88.4572,2007-09-20 00:00:00,landslide,rain,medium,0,0,Bengal,"Multiple places along 31A, Tarkhola area in Kalimpong district and Sevoke in WB"
269,7,27.2872,88.2816,2007-09-18 00:00:00,landslide,rain,medium,0,0,Sikkim,Geyzing-Jorethang road and Naya Bazar-Legship road
264,2,26.1833,91.8,2007-09-13 00:00:00,landslide,rain,medium,0,0,Assam,Guwahati
260,7,27.2084,88.4909,2007-09-11 00:00:00,debris_flow,rain,medium,0,0,,"National Highway 31A, between Singtam and Rangpo"
259,2,25.52,91.27,2007-09-11 00:00:00,landslide,rain,medium,0,0,MeghÄlaya,"Assam-Agartala National Highway, Sonarpur in Jayantiya hills of Meghalaya"
258,3,24.4279,94.0564,2007-09-11 00:00:00,landslide,rain,medium,3,0,Manipur,"NH-39 at Imphal-Moreh section, Lokchao largest event"
255,3,24.2451,94.0691,2007-09-10 00:00:00,landslide,rain,medium,0,0,Manipur,Wamkhu village along the Tengnoupal-Joupi road in Chandel district
256,7,27.3425,88.6236,2007-09-10 00:00:00,landslide,rain,medium,0,0,Sikkim,Rhodong village near Rhey in East Sikkim
252,3,25.4993,94.1192,2007-09-09 00:00:00,landslide,rain,medium,0,0,NÄgÄland,"Mao in Manipur, Phipema and Chunikhudima in Nagaland"
251,7,27.1667,88.35,2007-09-09 00:00:00,landslide,rain,medium,1,0,Sikkim,Hingdam village in South Sikkim
247,3,25.0604,93.9877,2007-09-08 00:00:00,landslide,rain,medium,0,0,Manipur,"Lower Shajouba village near Tadubi along NH 39, Manipur "
241,7,27.201,88.4883,2007-09-07 00:00:00,landslide,rain,large,0,0,,"National Highway 31A between Rangpo and Tarkhola, in East Sikkim"
242,2,26.8833,88.2833,2007-09-07 00:00:00,landslide,rain,medium,0,0,Bengal,"Darjeeling Hills, multiple villages in area (Kurseong, Kalimpong, Bhalukopa, Kukhleinkhani)"
231,7,27.06826195,88.28121204,2007-09-05 00:00:00,landslide,rain,medium,15,0,Bengal,Darjeeling Hills (Lebong - 10 km from Darjeeling
221,8,22.6461,88.3403,2007-08-31 00:00:00,landslide,rain,medium,0,0,Bengal,between Bally Halt and Rajchandrapur stations in Kolkata
220,3,25.1333,93.9667,2007-08-31 00:00:00,landslide,rain,medium,0,0,Manipur,"Velnal village, Tamei sub-division and Toribari village (3 kilometer toward Tamei from Kangpokpi)"
218,7,27.0096,88.2548,2007-08-29 00:00:00,landslide,rain,medium,0,0,Bengal,"Ghayabari-Tindharia on National Highway 55, near Darjeeling hills"
215,3,25.7428,93.9136,2007-08-28 00:00:00,landslide,rain,medium,1,0,NÄgÄland,Phesema area at National Highway 39
211,3,24.9667,93.55,2007-08-26 00:00:00,mudslide,continuous_rain,medium,1,0,Manipur,Tamenglong
213,2,25.2946,92.8339,2007-08-26 00:00:00,landslide,rain,medium,0,0,Assam,Shillong Road at Kuliang in the Jaintia Hills
212,4,25.5576,91.8506,2007-08-26 00:00:00,complex,rain,medium,0,0,MeghÄlaya,National Highway No 44 at Sonarpur in Meghalaya
210,7,27.0713,88.4308,2007-08-25 00:00:00,landslide,rain,medium,0,0,Bengal,"Hattisurey in Kalimpong, on National Highway 31A"
151,2,26.8905,88.2789,2007-08-02 00:00:00,mudslide,rain,medium,3,0,Bengal,Kurseong
